px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.41968	-10.2755	-2.57081	-1.66259	-0.98177	4.44086	-10.2469	4.45	-10.25	0	2.72391	7.01859e-05
4.44088	-10.1362	-2.57506	-1.71893	-0.983804	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.000619254
4.48861	-9.98333	-2.60454	-1.78932	-0.998293	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.000288852
4.52812	-9.83682	-2.62258	-1.84754	-1.00105	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.000981538
4.59285	-9.68358	-2.66209	-1.91697	-1.01369	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.000279205
4.65335	-9.54576	-2.67325	-1.97678	-1.01712	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.000281849
4.74625	-9.39759	-2.72464	-2.05166	-1.03383	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.000455017
4.79938	-9.24391	-2.85245	-2.0772	-0.995196	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	0.0326479
4.8998	-9.091	-2.90717	-2.1421	-1.0039	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.000273802
5.01445	-8.97379	-2.85236	-2.22537	-1.03672	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.0164072
5.12063	-8.84907	-2.86735	-2.28569	-1.03951	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	2.18276e-05
5.19351	-8.71586	-2.9111	-2.30231	-0.989537	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	0.0334802
5.31644	-8.58621	-2.95467	-2.35961	-0.991787	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.000128753
5.39535	-8.46014	-2.95964	-2.37272	-0.940294	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	0.0335982
5.5005	-8.35658	-2.92573	-2.41982	-0.93664	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	9.2013e-05
5.53327	-8.23913	-2.88629	-2.38392	-0.827468	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	0.165019
5.64598	-8.12402	-2.9261	-2.42158	-0.824002	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.000197333
5.75782	-8.00674	-2.93505	-2.45164	-0.80523	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.00740631
5.87833	-7.89758	-2.93897	-2.49029	-0.80047	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.000126673
5.99733	-7.7946	-2.92855	-2.52235	-0.785206	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.00403867
6.13718	-7.69333	-2.95751	-2.56357	-0.783355	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	6.13141e-05
6.21329	-7.60075	-2.84384	-2.5588	-0.721109	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	0.0601769
6.34095	-7.50531	-2.88563	-2.5891	-0.715806	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.000205121
6.43046	-7.4102	-2.75986	-2.58835	-0.65881	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	0.0552419
6.56394	-7.31605	-2.78851	-2.61806	-0.652928	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.000168893
6.64912	-7.23969	-2.66821	-2.62055	-0.608455	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	0.0383424
6.77331	-7.14327	-2.72394	-2.63826	-0.596835	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.000595666
6.88351	-7.07244	-2.6987	-2.65933	-0.585761	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.00366138
6.99721	-6.99819	-2.70205	-2.6808	-0.579047	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.000230087
7.10379	-6.92389	-2.61023	-2.69264	-0.552226	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.018603
7.24688	-6.83692	-2.66683	-2.71227	-0.541879	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.000370683
7.31418	-6.76794	-2.44405	-2.70059	-0.487049	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	0.0786162
7.43822	-6.67834	-2.5122	-2.70713	-0.470197	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.000836213
7.54834	-6.61957	-2.48845	-2.72279	-0.459775	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.00210119
7.66921	-6.54208	-2.53139	-2.73175	-0.446645	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.000467971
7.8276	-6.48882	-2.73489	-2.77403	-0.478148	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	0.0438694
7.96277	-6.41794	-2.77221	-2.78614	-0.466948	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.000300635
8.01407	-6.35453	-2.3135	-2.75781	-0.387884	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	0.23767
8.14817	-6.26783	-2.382	-2.75835	-0.367994	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.000840903
8.21188	-6.20275	-2.11052	-2.7415	-0.318603	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	0.0964028
8.33962	-6.10809	-2.1962	-2.73212	-0.293192	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.00130787
8.49645	-6.05061	-2.43213	-2.76376	-0.318983	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	0.0517783
8.63754	-5.96114	-2.50037	-2.75866	-0.297778	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.000854169
8.75945	-5.89722	-2.48538	-2.76403	-0.286456	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.00464941
8.91329	-5.79741	-2.57943	-2.75264	-0.260792	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.00124116
8.98132	-5.72783	-2.31866	-2.72501	-0.208589	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	0.0908547
9.11547	-5.62166	-2.42429	-2.70256	-0.177878	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.00174587
9.22113	-5.55344	-2.34184	-2.69537	-0.157076	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.0117274
9.34961	-5.45715	-2.40347	-2.68043	-0.135622	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.000799486
9.38311	-5.37583	-1.9745	-2.62691	-0.0571549	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	0.23082
9.51018	-5.2537	-2.10192	-2.59301	-0.0232573	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.00218017
9.60025	-5.175	-2.06291	-2.5758	-0.00309703	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.00737174
9.72543	-5.03991	-2.1961	-2.53578	0.0330135	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.00248682
9.82859	-4.9598	-2.19096	-2.52427	0.0444726	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.00279584
9.94782	-4.82779	-2.30128	-2.4887	0.0739175	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.00167454
10.0362	-4.74269	-2.30177	-2.47303	0.0858128	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.00249938
10.1469	-4.60714	-2.41861	-2.43585	0.114974	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.00176073
10.2179	-4.49936	-2.30437	-2.3924	0.158368	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	0.0349476
10.3298	-4.3435	-2.43336	-2.3497	0.188395	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.00192428
10.438	-4.23886	-2.51592	-2.34809	0.174409	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.00914934
10.5505	-4.08153	-2.62978	-2.31213	0.19769	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.00128158
10.6556	-3.96754	-2.67247	-2.30453	0.191986	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.00168634
10.7584	-3.8247	-2.73347	-2.27896	0.205128	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.000405264
10.8587	-3.70413	-2.74434	-2.26531	0.20792	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.000333506
10.9604	-3.54573	-2.82232	-2.23625	0.223422	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.000612219
11.0013	-3.40773	-2.63135	-2.16638	0.297401	11.1095	-3.32648	11	-3.3	0.908632	2.72588	0.100495
11.0808	-3.24922	-2.69716	-2.13316	0.312049	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.000552114
11.125	-3.10728	-2.62347	-2.08073	0.35507	10.9851	-2.95299	11.1	-3	0.909905	2.72971	0.0313024
11.1926	-2.94329	-2.69112	-2.04568	0.368542	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.000531146
11.1813	-2.78689	-2.51712	-1.94297	0.474694	11.0233	-2.67356	11.15	-2.7	0	2.72847	0.177102
11.217	-2.62943	-2.55836	-1.90145	0.487622	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.000554689
11.2232	-2.47313	-2.52228	-1.82413	0.554727	11.2541	-2.42353	11.15	-2.4	0	2.72732	0.0631816
11.2416	-2.31837	-2.5512	-1.78106	0.565136	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.000420503
11.33	-2.21217	-2.56031	-1.83386	0.450515	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	0.182417
11.3665	-2.0334	-2.65364	-1.79989	0.458175	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.0005746
11.3175	-1.87184	-2.56902	-1.67675	0.589196	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	0.2287
11.3175	-1.70365	-2.62239	-1.63264	0.598942	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.00047975
11.318	-1.55271	-2.63788	-1.5909	0.610726	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.00181746
11.3107	-1.38881	-2.67691	-1.5507	0.616086	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.000198139
11.2579	-1.21452	-2.76473	-1.45783	0.696284	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	0.0875545
11.2246	-1.06218	-2.76571	-1.41208	0.702468	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.000184405
11.1103	-0.862576	-3.00562	-1.27845	0.830579	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	0.242422
11.0402	-0.715682	-2.98294	-1.22199	0.839795	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.000382447
10.9758	-0.566097	-2.97304	-1.17352	0.840986	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.00195316
10.8977	-0.425014	-2.95809	-1.12008	0.847228	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.000153921
10.724	-0.235594	-3.42373	-0.989385	0.970973	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	0.362026
10.6149	-0.142278	-3.32647	-0.925333	0.985993	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.000906208
10.5265	-0.03267	-3.1378	-0.884131	0.963703	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	0.0281311
10.4046	0.0237816	-2.99445	-0.805871	0.988922	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.00199625
10.258	0.137745	-3.13241	-0.731671	1.01643	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0.0296967
10.1175	0.161698	-2.98247	-0.640551	1.05137	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0.00289607
9.97124	0.241469	-3.01209	-0.570818	1.06508	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.00420756
9.82031	0.249696	-2.90199	-0.475739	1.10072	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0.0024428
9.72119	0.269572	-2.55102	-0.410407	1.09723	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	0.090455
9.58949	0.275422	-2.49479	-0.32669	1.12004	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.000925502
9.44983	0.310755	-2.57506	-0.260675	1.12644	9.56225	0.148577	9.4	0.15	-2.72659	0	0.00891972
9.3041	0.294841	-2.54197	-0.169779	1.15379	9.25348	0.150166	9.25	0.15	-2.72658	0	0.00120777
9.15663	0.308707	-2.58299	-0.101505	1.15866	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.00249487
9.00227	0.300828	-2.59283	-0.0241542	1.1708	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.000338763
8.85156	0.3018	-2.67237	0.0383002	1.16963	8.94634	0.26481	8.8	0.25	-2.72783	0	0.00719364
8.69509	0.282694	-2.68672	0.109851	1.17582	8.64483	0.254352	8.65	0.25	-2.7278	0	0.000139997
8.5415	0.262165	-2.71891	0.174297	1.17527	8.46866	0.251128	8.5	0.25	-2.72395	0	0.00144389
8.38906	0.235823	-2.72934	0.236562	1.1726	8.35775	0.250149	8.35	0.25	-2.72395	0	4.83189e-05
8.23875	0.198751	-2.78007	0.297046	1.16863	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.00286253
8.08385	0.150025	-2.79819	0.360766	1.16767	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.000113778
7.86442	0.129421	-3.3597	0.364693	1.10821	7.74678	0.154598	7.85	0.15	-3.9992	0	0.338331
7.69857	0.0838152	-3.36646	0.406983	1.0955	7.63715	0.143302	7.65	0.15	-3.99916	0	0.000319526
7.60841	0.00692832	-2.96622	0.493476	1.13391	7.61982	0.157052	7.55	0.15	-1.99868	0	0.172354
7.4769	-0.0103774	-2.92197	0.513674	1.09992	7.43926	0.160393	7.45	0.15	-1.99866	0	0.00159114
7.32225	-0.0626481	-3.01873	0.544731	1.06925	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	0.0192982
7.18431	-0.101735	-2.96213	0.57256	1.04061	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.00120638
7.07548	-0.179898	-2.79778	0.635354	1.05063	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	0.0233909
6.95687	-0.241155	-2.75264	0.674071	1.0331	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.000512409
6.85542	-0.327551	-2.66761	0.732398	1.0373	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.0052694
6.75387	-0.407651	-2.63124	0.778971	1.0277	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.000203917
6.64957	-0.498059	-2.66193	0.821366	1.01132	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.00570793
6.55664	-0.593757	-2.63439	0.870689	1.00555	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	9.27269e-05
6.47115	-0.713354	-2.64194	0.930303	1.00934	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.00191562
6.38034	-0.861172	-2.70465	0.996915	1.01956	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.00039235
6.3769	-1.05018	-2.54021	1.1549	1.15465	6.35624	-1.10001	6.35	-1.1	0	-2.99522	0.261887
6.33207	-1.18751	-2.57775	1.22204	1.16304	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.000232611
6.30632	-1.36849	-2.63422	1.33087	1.22034	6.30992	-1.40686	6.35	-1.4	0	-2.72817	0.0385896
6.28822	-1.51939	-2.64546	1.40621	1.22771	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.00022497
6.28707	-1.68831	-2.70197	1.49783	1.25739	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.0160851
6.29344	-1.83453	-2.68865	1.57291	1.26295	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.000144425
6.29171	-1.95713	-2.58951	1.62529	1.2381	6.38849	-2.02257	6.35	-2	0	-2.73154	0.0155807
6.31082	-2.10659	-2.60614	1.69755	1.24147	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.000100535
6.31479	-2.2097	-2.47343	1.74003	1.21319	6.28921	-2.27735	6.35	-2.3	0	-2.99503	0.0244461
6.3354	-2.35527	-2.53161	1.79759	1.20841	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.000333473
6.3765	-2.52778	-2.70127	1.87055	1.22075	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.0197311
6.42785	-2.68645	-2.74355	1.93686	1.21855	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.000235978
6.47788	-2.82811	-2.72899	1.99739	1.21078	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.00111949
6.54307	-2.9754	-2.75531	2.06046	1.20648	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	9.37317e-05
6.59123	-3.07915	-2.48552	2.11174	1.18165	6.70928	-3.32749	6.55	-3.25	0	-3.63617	0.0807414
6.63719	-3.25519	-2.5881	2.14176	1.14606	6.54763	-3.45513	6.55	-3.45	0	-3.63613	0.00241286
6.69747	-3.39018	-2.57941	2.18669	1.12744	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0.00225267
6.75149	-3.55858	-2.65405	2.21091	1.09052	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	0.00215375
6.82146	-3.67988	-2.58561	2.25603	1.07443	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.00731808
6.89854	-3.82208	-2.62801	2.29221	1.05219	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.000772823
7.00321	-3.96302	-2.73419	2.33847	1.04119	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	0.0141684
7.07281	-4.1309	-2.78925	2.34809	0.996277	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	0.00273084
7.12936	-4.21593	-2.43058	2.38508	0.975056	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	0.13003
7.18779	-4.36577	-2.46801	2.38954	0.929474	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	0.00269043
7.27891	-4.48519	-2.5178	2.42128	0.911734	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.00140147
7.32808	-4.63856	-2.53322	2.41186	0.857786	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	0.00379034
7.45001	-4.7818	-2.8187	2.43922	0.841574	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	0.0718696
7.51611	-4.94781	-2.83447	2.42525	0.786829	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0.00369235
7.5878	-5.04676	-2.69396	2.44375	0.766973	7.32687	-5.26205	7.4	-5.3	0.999994	-3	0.0213338
7.6352	-5.21173	-2.71519	2.41474	0.70555	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0.00464867
7.71948	-5.31701	-2.61978	2.43627	0.689356	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.0104379
7.78687	-5.4716	-2.63613	2.42185	0.641719	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0.00273007
7.87129	-5.57338	-2.51067	2.44122	0.626513	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	0.0174504
7.92088	-5.73805	-2.52421	2.40999	0.56707	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0.00423216
8.00951	-5.84304	-2.5144	2.42682	0.554111	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.000636131
8.07274	-5.98998	-2.52504	2.40823	0.509868	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.00233623
8.20301	-6.12501	-2.92024	2.42323	0.501862	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	0.148101
8.2712	-6.27858	-2.93104	2.39881	0.456938	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.00239447
8.33617	-6.36358	-2.53513	2.40985	0.44238	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	0.15428
8.39353	-6.50939	-2.53614	2.38551	0.398238	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.00224276
8.48177	-6.61596	-2.54548	2.39504	0.387084	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.0020474
8.5271	-6.77589	-2.54725	2.35651	0.333052	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0.00336072
8.65404	-6.91799	-2.82525	2.36604	0.326275	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	0.0732845
8.70923	-7.08869	-2.82912	2.32664	0.27443	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0.00300877
8.80271	-7.20627	-2.77887	2.3322	0.26546	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.00275882
8.86822	-7.35238	-2.77475	2.31044	0.232545	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.00123307
8.95656	-7.46557	-2.83684	2.31473	0.226279	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.00720404
9.00079	-7.62368	-2.84242	2.2759	0.180797	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.00233368
9.05922	-7.72481	-2.59386	2.27109	0.165659	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	0.062396
9.09488	-7.90097	-2.6159	2.22197	0.113002	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0.00308882
9.1435	-7.99898	-2.38283	2.21361	0.0978349	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	0.0538358
9.1723	-8.14518	-2.38479	2.17583	0.0590707	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.00180008
9.24355	-8.26511	-2.44201	2.17288	0.0540392	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.00342084
9.27852	-8.42025	-2.4617	2.13518	0.0177425	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.0015293
9.37154	-8.56724	-2.75134	2.13896	0.0235377	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	0.0851139
9.4225	-8.73772	-2.78328	2.10589	-0.00717216	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.00112289
9.49071	-8.86927	-2.74113	2.09923	-0.0134127	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.00200642
9.53226	-9.04444	-2.77717	2.06181	-0.0462786	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.00123833
9.59429	-9.17691	-2.79316	2.05391	-0.051214	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.00062548
9.6306	-9.34133	-2.83089	2.02021	-0.0791395	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.000961256
9.65984	-9.45203	-2.51094	1.99702	-0.101427	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	0.104462
9.6952	-9.60357	-2.53579	1.97029	-0.12036	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.000423023
9.73098	-9.71954	-2.40639	1.95436	-0.13076	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.0170339
9.74394	-9.87745	-2.43859	1.9146	-0.159699	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.000972443
9.79998	-10.0195	-2.67172	1.91422	-0.148623	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	0.0551161
9.81811	-10.1746	-2.70336	1.88201	-0.170646	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.000602285
9.86468	-10.3242	-2.76126	1.87337	-0.168723	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.00325201
9.89433	-10.488	-2.78566	1.84973	-0.181559	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.00021789
9.91273	-10.6136	-2.5884	1.82473	-0.199648	9.8617	-10.6917	9.85	-10.7	0	-2.72718	0.0401948
9.91766	-10.7823	-2.62831	1.78742	-0.22315	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.000667834
9.92885	-10.9066	-2.50429	1.76351	-0.23635	9.75887	-10.887	9.85	-11	0	-2.72395	0.0173962
9.92663	-11.0721	-2.54731	1.72628	-0.257896	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.000598616
9.94426	-11.2146	-2.55317	1.70929	-0.260463	9.87245	-11.316	9.85	-11.3	0	-2.73074	8.35594e-05
9.93011	-11.3828	-2.59694	1.66864	-0.283823	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.000681496
9.94158	-11.5302	-2.59772	1.65058	-0.286406	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.00117237
9.91914	-11.6952	-2.6333	1.61037	-0.308014	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.000575518
9.91056	-11.8162	-2.54654	1.58399	-0.320828	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.00888079
9.8669	-11.9786	-2.60934	1.53465	-0.35034	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.00116372
9.79733	-12.0446	-2.02942	1.45046	-0.430878	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	0.3822
9.72412	-12.1889	-2.09883	1.38559	-0.466965	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.00179908
9.69238	-12.3047	-2.09717	1.353	-0.473572	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.000343968
9.58069	-12.4725	-2.22603	1.26743	-0.52553	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	0.00395011
9.50643	-12.5401	-1.95472	1.18879	-0.588042	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	0.111624
9.39034	-12.6792	-2.08768	1.10726	-0.633174	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.00334419
9.31427	-12.7648	-1.98122	1.04079	-0.670194	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.0270204
9.18029	-12.9	-2.12263	0.956297	-0.711066	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.00300852
9.04278	-12.9482	-1.85419	0.803873	-0.847337	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	0.28837
8.88999	-13.0516	-2.00245	0.711832	-0.885747	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.00309388
8.78833	-13.1104	-2.00863	0.64071	-0.915592	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.0113929
8.60893	-13.2133	-2.22681	0.550955	-0.951429	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.00431707
8.40232	-13.2426	-2.34577	0.364842	-1.11619	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	0.295953
8.2668	-13.2656	-2.36546	0.29001	-1.13209	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.000951877
8.14361	-13.2948	-2.34625	0.230128	-1.1274	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.00338953
7.9779	-13.3193	-2.42432	0.153322	-1.1385	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.000905693
7.7689	-13.3168	-2.6764	0.0317507	-1.20968	7.57824	-13.1345	7.65	-13.25	-3.62957	0	0.0962808
7.57998	-13.3139	-2.76295	-0.0458433	-1.21697	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.000969441
7.44635	-13.307	-2.67809	-0.100485	-1.19984	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.00939946
7.25663	-13.2887	-2.77321	-0.169262	-1.19967	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.000929691
7.12613	-13.2642	-2.66093	-0.224963	-1.18331	6.97467	-13.1643	7	-13.25	-2.72703	0	0.0159869
